ID;Bezeichnung;Quelle;Reifegrad;IoT;Cyber Physical System;Cloud Computing;Machine Learning;DLT (Distributed Ledger);Mobile based systems;Anbieter;Technologie;Maturity Index;Strategische Ziele;Branche;Funktion;SCOR1;Unterprozess
493;Steyr-Werner implementiert Web-Anwendung zur papierlosen Fertigung 4.0;https://factorynet.at/a/warum-steyr-werner-auf-papierlose-fertigung-setzt;Pilotanwendung;WAHR;FALSCH;WAHR;FALSCH;FALSCH;WAHR;Eigenentwicklung;PaaS & SaaS (Platform & Software);Computerisierung;Unternehmenskommunikation;Kunststoffverarbeitung;Datenspeicherung und -bereitstellung;Enable;Enable3:
488;IoT-Konnektivitaet zur Ueberwachung der Produktion bei Taza Schokoladenfabrik;https://tulip.co/blog/case-studies/taza/;Etabliert;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Tulip (https://tulip.co/);Passive Zustandsueberwachung;Sichtbarkeit;Prozessqualitaet;Nahrung & Getraenke;Datenerfassung;Enable;Enable3:
488;IoT-Konnektivitaet zur Ueberwachung der Produktion bei Taza Schokoladenfabrik;https://tulip.co/blog/case-studies/taza/;Etabliert;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Tulip (https://tulip.co/);Passive Zustandsueberwachung;Sichtbarkeit;Nachhaltigkeit;Nahrung & Getraenke;Datenerfassung;Enable;Enable3:
495;ARBURG nutzt IoT bei individualisierten Spritzgussteilen;https://www.plattform-i40.de/PI40/Redaktion/EN/Use-Cases/054-individualised-high-volume-plastic-products-arburg/article-individualised-high-volume-plastic-products-arburg.html;Pilotanwendung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;WAHR;Eigenentwicklung;Smart SCM;Prognosefaehigkeit;Produkt- & Dienstleistungseigenschaften;Kunststoffverarbeitung;Herstellung;Make;Make4:
495;ARBURG nutzt IoT bei individualisierten Spritzgussteilen;https://www.plattform-i40.de/PI40/Redaktion/EN/Use-Cases/054-individualised-high-volume-plastic-products-arburg/article-individualised-high-volume-plastic-products-arburg.html;Pilotanwendung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;WAHR;Eigenentwicklung;Smart SCM;Prognosefaehigkeit;Kosten;Kunststoffverarbeitung;Herstellung;Make;Make4:
498;Big Data zur Optimierung der Pruefintervalle bei Schwering und Hasse;https://www.industry-of-things.de/big-data-in-der-produktion-grosse-daten-grosses-potential-a-776716/;Nutzung;WAHR;WAHR;FALSCH;WAHR;FALSCH;FALSCH;Eigenentwicklung;Kuenstliche Intelligenz;Prognosefaehigkeit;Prozessqualitaet;Halbzeuge;Analyse;Enable;Enable1-2:
498;Big Data zur Optimierung der Pruefintervalle bei Schwering und Hasse;https://www.industry-of-things.de/big-data-in-der-produktion-grosse-daten-grosses-potential-a-776716/;Nutzung;WAHR;WAHR;FALSCH;WAHR;FALSCH;FALSCH;Eigenentwicklung;Kuenstliche Intelligenz;Prognosefaehigkeit;Produkt- & Dienstleistungseigenschaften;Halbzeuge;Analyse;Enable;Enable1-2:
497;Bitburger optimiert Material- und Informationsfluss durch Einfuehrung des Barcodes;https://www.ics-ident.de/ICS-Referenz/Unternehmen/Brauerei-Bitburger.14.1.62.html;Nutzung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Eigenentwicklung;Auto-ID;Computerisierung;Produkt- & Dienstleistungseigenschaften;Nahrung & Getraenke;Verifizierung;Source;Source4-6:
497;Bitburger optimiert Material- und Informationsfluss durch Einfuehrung des Barcodes;https://www.ics-ident.de/ICS-Referenz/Unternehmen/Brauerei-Bitburger.14.1.62.html;Nutzung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Eigenentwicklung;Auto-ID;Computerisierung;Prozessdauer;Nahrung & Getraenke;Verifizierung;Source;Source4-6:
499;Jowa SE nutzt Big Data fuer virtuellen Sensor;https://www.industry-of-things.de/big-data-in-der-produktion-grosse-daten-grosses-potential-a-776716/;Pilotanwendung;WAHR;WAHR;FALSCH;WAHR;FALSCH;FALSCH;Eigenentwicklung;Kuenstliche Intelligenz;Prognosefaehigkeit;Prozessqualitaet;Bauzulieferer;Analyse;Enable;Enable1-2:
499;Jowa SE nutzt Big Data fuer virtuellen Sensor;https://www.industry-of-things.de/big-data-in-der-produktion-grosse-daten-grosses-potential-a-776716/;Pilotanwendung;WAHR;WAHR;FALSCH;WAHR;FALSCH;FALSCH;Eigenentwicklung;Kuenstliche Intelligenz;Prognosefaehigkeit;Durchsichtigkeit;Bauzulieferer;Analyse;Enable;Enable1-2:
500;DHL SC nutzt neuste "Smart Glasses" in der Logistik;https://www.dhl.com/global-en/home/press/press-archive/2019/dhl-supply-chain-deploys-latest-version-of-smart-glasses-worldwide.html;Nutzung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;WAHR;Eigenentwicklung;Smart Wearables;Konnektivitaet;Mitarbeiterzufriedenheit;Logistik & Post;Unterstuetzung der MA;Deliver;Deliver8-11:
500;DHL SC nutzt neuste "Smart Glasses" in der Logistik;https://www.dhl.com/global-en/home/press/press-archive/2019/dhl-supply-chain-deploys-latest-version-of-smart-glasses-worldwide.html;Nutzung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;WAHR;Eigenentwicklung;Smart Wearables;Konnektivitaet;Ergonomie;Logistik & Post;Unterstuetzung der MA;Deliver;Deliver8-11:
501;Klosterfrau Healthcare Group nutzt Datenbrille in der Logistik;https://www.eurotransport.de/artikel/klosterfrau-setzt-auf-picavi-brille-datenbrillen-bringen-30-prozent-zeitersparnis-10476366.html;Etabliert;WAHR;WAHR;FALSCH;FALSCH;FALSCH;WAHR;Eigenentwicklung;Smart Wearables;Sichtbarkeit;Ergonomie;Pharma;Unterstuetzung der MA;Source;Source4-6:
501;Klosterfrau Healthcare Group nutzt Datenbrille in der Logistik;https://www.eurotransport.de/artikel/klosterfrau-setzt-auf-picavi-brille-datenbrillen-bringen-30-prozent-zeitersparnis-10476366.html;Etabliert;WAHR;WAHR;FALSCH;FALSCH;FALSCH;WAHR;Eigenentwicklung;Smart Wearables;Sichtbarkeit;Prozessdauer;Pharma;Unterstuetzung der MA;Source;Source4-6:
502;Hoermann KG automatisiert interne Logistik durch IoT;https://www.still.ch/loesungskompetenz/referenzen/praxisbeispiele/praxisbeispiele-detail/automatisierter-transport-vom-wareneingang-zur-produktion.html;Nutzung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;STILL (https://www.still.eu/);Autonome Transportsysteme;Transparenz;Prozessqualitaet;Anlagen- und Maschinenbau;Transport;Source;Source4-6:
502;Hoermann KG automatisiert interne Logistik durch IoT;https://www.still.ch/loesungskompetenz/referenzen/praxisbeispiele/praxisbeispiele-detail/automatisierter-transport-vom-wareneingang-zur-produktion.html;Nutzung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;STILL (https://www.still.eu/);Autonome Transportsysteme;Transparenz;Sicherheit;Anlagen- und Maschinenbau;Transport;Source;Source4-6:
503;Die Plattform CoCoS soll bei der Umsetzung von Cyber Physical Production Systems (CPPS)eingesetzt werden;plattform-i40.de/PI40/Redaktion/EN/Use-Cases/231-cocos-plug-and-play-connectivity-for-production-environments/beitrag-cocos-plug-and-play-vernetzung-in-der-produktion.html;Prototyp;WAHR;WAHR;WAHR;FALSCH;FALSCH;FALSCH;Robert Bosch (https://www.bosch-presse.de/pressportal/de/de/bosch-legt-grundstein-fuer-chipfabrik-der-zukunft-162368.html);Plattformloesung;Sichtbarkeit;Kundenbeziehung;Mehrere Branchen moeglich;Datenspeicherung und -bereitstellung;Enable;Enable4-7:
503;Die Plattform CoCoS soll bei der Umsetzung von Cyber Physical Production Systems (CPPS)eingesetzt werden;plattform-i40.de/PI40/Redaktion/EN/Use-Cases/231-cocos-plug-and-play-connectivity-for-production-environments/beitrag-cocos-plug-and-play-vernetzung-in-der-produktion.html;Prototyp;WAHR;WAHR;WAHR;FALSCH;FALSCH;FALSCH;Robert Bosch (https://www.bosch-presse.de/pressportal/de/de/bosch-legt-grundstein-fuer-chipfabrik-der-zukunft-162368.html);Plattformloesung;Sichtbarkeit;Unternehmenskommunikation;Mehrere Branchen moeglich;Datenspeicherung und -bereitstellung;Enable;Enable4-7:
504;Rexroth setzt auf interaktive Kommunikationsplattform fuer die Fertigungsindustrie;https://www.plattform-i40.de/PI40/Redaktion/EN/Use-Cases/204-active-cockpit-en/article-active-cockpit-en.html;Pilotanwendung;WAHR;WAHR;WAHR;WAHR;FALSCH;WAHR;Bosch Rexroth;Plattformloesung;Prognosefaehigkeit;Unternehmenskommunikation;Anlagen- und Maschinenbau;Datenspeicherung und -bereitstellung;Enable;Enable4-7:
504;Rexroth setzt auf interaktive Kommunikationsplattform fuer die Fertigungsindustrie;https://www.plattform-i40.de/PI40/Redaktion/EN/Use-Cases/204-active-cockpit-en/article-active-cockpit-en.html;Pilotanwendung;WAHR;WAHR;WAHR;WAHR;FALSCH;WAHR;Bosch Rexroth;Plattformloesung;Prognosefaehigkeit;Prozessqualitaet;Anlagen- und Maschinenbau;Datenspeicherung und -bereitstellung;Enable;Enable4-7:
505;Die kollaborative Software-Plattform von ABB;https://www.plattform-i40.de/PI40/Redaktion/EN/Use-Cases/178-decathlon-services-en/article-decathlon-services-en.html;Pilotanwendung;WAHR;FALSCH;WAHR;WAHR;FALSCH;FALSCH;ABB AG (new.abb.com);Plattformloesung;Transparenz;Unternehmenskommunikation;Mehrere Branchen moeglich;Datenspeicherung und -bereitstellung;Enable;Enable3:
505;Die kollaborative Software-Plattform von ABB;https://www.plattform-i40.de/PI40/Redaktion/EN/Use-Cases/178-decathlon-services-en/article-decathlon-services-en.html;Pilotanwendung;WAHR;FALSCH;WAHR;WAHR;FALSCH;FALSCH;ABB AG (new.abb.com);Plattformloesung;Transparenz;Ergonomie;Mehrere Branchen moeglich;Datenspeicherung und -bereitstellung;Enable;Enable3:
507;Vernetztes Fertigen bei der Herstellung von Stanzwerkzeugen;https://www.plattform-i40.de/PI40/Redaktion/EN/Use-Cases/127-trumpf-intelligent-networking-of-human-machine-and-component/article-trumpf-intelligent-networking-of-human-machine-and-component.html;Nutzung;WAHR;WAHR;WAHR;FALSCH;FALSCH;FALSCH;TRUMPF Werkzeugmaschinen GmbH + Co.KG (www.trumpf.com/en);Plattformloesung;Adaptierbarkeit;Produkt- & Dienstleistungseigenschaften;Werkzeugmaschinen;Datenspeicherung und -bereitstellung;Enable;Enable3:
507;Vernetztes Fertigen bei der Herstellung von Stanzwerkzeugen;https://www.plattform-i40.de/PI40/Redaktion/EN/Use-Cases/127-trumpf-intelligent-networking-of-human-machine-and-component/article-trumpf-intelligent-networking-of-human-machine-and-component.html;Nutzung;WAHR;WAHR;WAHR;FALSCH;FALSCH;FALSCH;TRUMPF Werkzeugmaschinen GmbH + Co.KG (www.trumpf.com/en);Plattformloesung;Adaptierbarkeit;Ergonomie;Werkzeugmaschinen;Datenspeicherung und -bereitstellung;Enable;Enable3:
508;Durchgehende digitale Prozesskette von der Entwicklung bis in die Produktion;https://www.daimler.com/nachhaltigkeit/betrieblicher-umweltschutz/papierlose-fabrik.html;Nutzung;WAHR;FALSCH;WAHR;FALSCH;FALSCH;WAHR;Eigenentwicklung;Vernetzung von Systemen;Sichtbarkeit;Nachhaltigkeit;Automobil & -zulieferer;Datenspeicherung und -bereitstellung;Enable;Enable3:
508;Durchgehende digitale Prozesskette von der Entwicklung bis in die Produktion;https://www.daimler.com/nachhaltigkeit/betrieblicher-umweltschutz/papierlose-fabrik.html;Nutzung;WAHR;FALSCH;WAHR;FALSCH;FALSCH;WAHR;Eigenentwicklung;Vernetzung von Systemen;Sichtbarkeit;Ordnung & Sauberkeit;Automobil & -zulieferer;Datenspeicherung und -bereitstellung;Enable;Enable3:
509;Kabellose Druck-und Temperaturlogger zur Qualitaetssicherung;https://prozesstechnik.industrie.de/food/msr-technik-food/messtechnik-food/silberglaenzende-knoepfe/;Nutzung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;EBRO ARMATUREN Gebr. Broeer GmbH(https://www.ebro-armaturen.com/);Smarte Sensoren;Computerisierung;Produkt- & Dienstleistungseigenschaften;Nahrung & Getraenke;Datenerfassung;Make;Make3:
509;Kabellose Druck-und Temperaturlogger zur Qualitaetssicherung;https://prozesstechnik.industrie.de/food/msr-technik-food/messtechnik-food/silberglaenzende-knoepfe/;Nutzung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;EBRO ARMATUREN Gebr. Broeer GmbH(https://www.ebro-armaturen.com/);Smarte Sensoren;Computerisierung;Prozessqualitaet;Nahrung & Getraenke;Datenerfassung;Make;Make3:
510;Spezial-Datenlogger fuer Gesundheitsmanagement;https://www.msr.ch/de/produkt/spezialdatenlogger/gesundheitsueberwachung/;Nutzung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;WAHR;Eigenentwicklung;Smarte Sensoren;Sichtbarkeit;Produkt- & Dienstleistungseigenschaften;Gesundheitswesen;Datenerfassung;Enable;Enable4-7:
510;Spezial-Datenlogger fuer Gesundheitsmanagement;https://www.msr.ch/de/produkt/spezialdatenlogger/gesundheitsueberwachung/;Nutzung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;WAHR;Eigenentwicklung;Smarte Sensoren;Sichtbarkeit;Kundenbeziehung;Gesundheitswesen;Datenerfassung;Enable;Enable4-7:
511;De Beers verfolgt Diamanten mittels Blockchain durch die Lieferkette;https://www.reuters.com/article/us-anglo-debeers-blockchain/de-beers-tracks-diamonds-through-supply-chain-using-blockchain-idUSKBN1IB1CY;Pilotanwendung;WAHR;FALSCH;FALSCH;FALSCH;WAHR;FALSCH;Eigenentwicklung mit Diacore. Diarough. KGK Group. Rosy Blue NV und Venus Jewel;Blockchain;Sichtbarkeit;Sicherheit;Rohstoffe & Bergbau;Verifizierung;Source;Source4-6:
511;De Beers verfolgt Diamanten mittels Blockchain durch die Lieferkette;https://www.reuters.com/article/us-anglo-debeers-blockchain/de-beers-tracks-diamonds-through-supply-chain-using-blockchain-idUSKBN1IB1CY;Pilotanwendung;WAHR;FALSCH;FALSCH;FALSCH;WAHR;FALSCH;Eigenentwicklung mit Diacore. Diarough. KGK Group. Rosy Blue NV und Venus Jewel;Blockchain;Sichtbarkeit;Produkt- & Dienstleistungseigenschaften;Rohstoffe & Bergbau;Verifizierung;Source;Source4-6:
506;Intelligente Vernetzung von Schraubgeraeten;https://www.plattform-i40.de/PI40/Redaktion/EN/Use-Cases/419-alfing/article-alfing.html;Nutzung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Alfing Montagetechnik GmbH (AMT) (https://www.aks-amt.alfing.de/en.html);Vernetzung von Systemen;Transparenz;Ergonomie;Automobil & -zulieferer;Herstellung;Make;Make4:
506;Intelligente Vernetzung von Schraubgeraeten;https://www.plattform-i40.de/PI40/Redaktion/EN/Use-Cases/419-alfing/article-alfing.html;Nutzung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Alfing Montagetechnik GmbH (AMT) (https://www.aks-amt.alfing.de/en.html);Vernetzung von Systemen;Transparenz;Durchsichtigkeit;Automobil & -zulieferer;Herstellung;Make;Make4:
512;Walmart Canada's blockchain-based freight and payment network;https://thepaypers.com/news/walmart-canada-and-dlt-labs-launch-e-procurement-dlt-solution--1239587;Pilotanwendung;WAHR;FALSCH;FALSCH;FALSCH;WAHR;WAHR;DLT Labs (https://dltlabs.com/);Blockchain;Sichtbarkeit;Produkt- & Dienstleistungseigenschaften;Retail;Verifizierung;Source;Source4-6:
512;Walmart Canada's blockchain-based freight and payment network;https://thepaypers.com/news/walmart-canada-and-dlt-labs-launch-e-procurement-dlt-solution--1239587;Pilotanwendung;WAHR;FALSCH;FALSCH;FALSCH;WAHR;WAHR;DLT Labs (https://dltlabs.com/);Blockchain;Sichtbarkeit;Sicherheit;Retail;Verifizierung;Source;Source4-6:
514;Automatisierte Be- und Entladung von LKW's;https://logistik-aktuell.com/2019/08/13/automatisierte-entladung/;Pilotanwendung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Thyssen Steel Europe (TSE) (https://www.thyssenkrupp-steel.com/de/);Auto-ID;Transparenz;Ergonomie;Logistik & Post;Datenerfassung;Source;Source1-3:
514;Automatisierte Be- und Entladung von LKW's;https://logistik-aktuell.com/2019/08/13/automatisierte-entladung/;Pilotanwendung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Thyssen Steel Europe (TSE) (https://www.thyssenkrupp-steel.com/de/);Auto-ID;Transparenz;Prozessdauer;Logistik & Post;Datenerfassung;Source;Source1-3:
515;BMW setzt auf autonome Transportplattformen;https://www.produktion.de/technik/intralogistik-bmw-setzt-auf-autonome-transportplattformen-227.html;Pilotanwendung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Eigenentwicklung;Autonome Transportsysteme;Adaptierbarkeit;Kosten;Automobil & -zulieferer;Transport;Source;Source4-6:
515;BMW setzt auf autonome Transportplattformen;https://www.produktion.de/technik/intralogistik-bmw-setzt-auf-autonome-transportplattformen-227.html;Pilotanwendung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Eigenentwicklung;Autonome Transportsysteme;Adaptierbarkeit;Prozessdauer;Automobil & -zulieferer;Transport;Source;Source4-6:
516;Materialfluss mit fahrerlosen Transportsystemen (FTS);https://www.ssi-schaefer.com/de-de/intralogistik-loesungen/branchen/fashion-logistik/case-study-longchamp-fashion-8320;Nutzung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;SSI SCHAeFER (https://www.ssi-schaefer.com/de-de/intralogistik-loesungen/branchen/fashion-logistik/case-study-longchamp-fashion-8320);Autonome Transportsysteme;Adaptierbarkeit;Ordnung & Sauberkeit;Textil. Fashion;Transport;Make;Make3:
516;Materialfluss mit fahrerlosen Transportsystemen (FTS);https://www.ssi-schaefer.com/de-de/intralogistik-loesungen/branchen/fashion-logistik/case-study-longchamp-fashion-8320;Nutzung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;SSI SCHAeFER (https://www.ssi-schaefer.com/de-de/intralogistik-loesungen/branchen/fashion-logistik/case-study-longchamp-fashion-8320);Autonome Transportsysteme;Adaptierbarkeit;Prozessdauer;Textil. Fashion;Transport;Make;Make3:
517;Walmart beliefert Kunden mit Roboter-Auto;https://www.derbrutkasten.com/walmart-nuro-selbstfahrend-auto/;Pilotanwendung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Nuro (https://nuro.ai/);Autonome Fahrzeuge;Adaptierbarkeit;Kosten;Retail;Transport;Deliver;Deliver12:
517;Walmart beliefert Kunden mit Roboter-Auto;https://www.derbrutkasten.com/walmart-nuro-selbstfahrend-auto/;Pilotanwendung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Nuro (https://nuro.ai/);Autonome Fahrzeuge;Adaptierbarkeit;Kundenbeziehung;Retail;Transport;Deliver;Deliver12:
518;Umweltfreundlicher und autonomer Paketroboter;https://www.shz.de/regionales/hamburg/smile-ideen-fuer-die-paket-zustellung-der-zukunft-id15448721.html;Prototyp;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Hermes (https://www.hermesworld.com/de/);Autonome Fahrzeuge;Adaptierbarkeit;Produkt- & Dienstleistungseigenschaften;Logistik & Post;Transport;Deliver;Deliver12:
518;Umweltfreundlicher und autonomer Paketroboter;https://www.shz.de/regionales/hamburg/smile-ideen-fuer-die-paket-zustellung-der-zukunft-id15448721.html;Prototyp;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Hermes (https://www.hermesworld.com/de/);Autonome Fahrzeuge;Adaptierbarkeit;Nachhaltigkeit;Logistik & Post;Transport;Deliver;Deliver12:
519;Einsatz von autonomen Drohnen zur Paketauslieferung;https://www.shz.de/regionales/hamburg/smile-ideen-fuer-die-paket-zustellung-der-zukunft-id15448721.html;Forschungsprojekt;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Hermes (https://www.hermesworld.com/de/);Unbemanntes Luftfahrzeug;Konnektivitaet;Produkt- & Dienstleistungseigenschaften;Logistik & Post;Transport;Deliver;Deliver12:
519;Einsatz von autonomen Drohnen zur Paketauslieferung;https://www.shz.de/regionales/hamburg/smile-ideen-fuer-die-paket-zustellung-der-zukunft-id15448721.html;Forschungsprojekt;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Hermes (https://www.hermesworld.com/de/);Unbemanntes Luftfahrzeug;Konnektivitaet;Prozessdauer;Logistik & Post;Transport;Deliver;Deliver12:
521;Digitalisierung und Vernetzung der Montage mit dem Industrial Smart Hub CONNECT;https://www.plattform-i40.de/PI40/Redaktion/EN/Use-Cases/486-dessouter/beitrag-dessouter.html;Nutzung;WAHR;WAHR;FALSCH;WAHR;FALSCH;FALSCH;Desoutter GmbH (www.desouttertools.com);Vernetzung von Systemen;Adaptierbarkeit;Kosten;Mehrere Branchen moeglich;Herstellung;Make;Make4:
521;Digitalisierung und Vernetzung der Montage mit dem Industrial Smart Hub CONNECT;https://www.plattform-i40.de/PI40/Redaktion/EN/Use-Cases/486-dessouter/beitrag-dessouter.html;Nutzung;WAHR;WAHR;FALSCH;WAHR;FALSCH;FALSCH;Desoutter GmbH (www.desouttertools.com);Vernetzung von Systemen;Adaptierbarkeit;Durchsichtigkeit;Mehrere Branchen moeglich;Herstellung;Make;Make4:
522;YuMi robot helps assemble small parts in a cage-free environment;https://www.plattform-i40.de/PI40/Redaktion/EN/Use-Cases/173-barrier-free-assembly-station/article-barrier-free-assembly-station.html;Pilotanwendung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;ABB AG (new.abb.com);Kollaborierende Roboter;Adaptierbarkeit;Mitarbeiterzufriedenheit;Anlagen- und Maschinenbau;Unterstuetzung der MA;Make;Make4:
522;YuMi robot helps assemble small parts in a cage-free environment;https://www.plattform-i40.de/PI40/Redaktion/EN/Use-Cases/173-barrier-free-assembly-station/article-barrier-free-assembly-station.html;Pilotanwendung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;ABB AG (new.abb.com);Kollaborierende Roboter;Adaptierbarkeit;Prozessdauer;Anlagen- und Maschinenbau;Unterstuetzung der MA;Make;Make4:
523;Roboterfertigung und Montage bei KUKA Roboter in Augsburg;https://www.plattform-i40.de/PI40/Redaktion/EN/Use-Cases/145-kuka-roboter-production-augsburg/article-kuka-roboter-production-augsburg.html;Nutzung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;KUKA Roboter GmbH (www.kuka-robotics.com/en);Kollaborierende Roboter;Adaptierbarkeit;Mitarbeiterzufriedenheit;Anlagen- und Maschinenbau;Unterstuetzung der MA;Make;Make4:
523;Roboterfertigung und Montage bei KUKA Roboter in Augsburg;https://www.plattform-i40.de/PI40/Redaktion/EN/Use-Cases/145-kuka-roboter-production-augsburg/article-kuka-roboter-production-augsburg.html;Nutzung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;KUKA Roboter GmbH (www.kuka-robotics.com/en);Kollaborierende Roboter;Adaptierbarkeit;Prozessdauer;Anlagen- und Maschinenbau;Unterstuetzung der MA;Make;Make4:
524;Erfassung von Messdaten zur Qualitaetssicherung in Produktionsprozessen;https://www.plattform-i40.de/PI40/Redaktion/EN/Use-Cases/393-binserv-measurement-data/article-binserv.html;Nutzung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;BINSERV GmbH (www.binserv.de);PaaS & SaaS (Platform & Software);Transparenz;Kundenbeziehung;Mehrere Branchen moeglich;Datenspeicherung und -bereitstellung;Enable;Enable3:
524;Erfassung von Messdaten zur Qualitaetssicherung in Produktionsprozessen;https://www.plattform-i40.de/PI40/Redaktion/EN/Use-Cases/393-binserv-measurement-data/article-binserv.html;Nutzung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;BINSERV GmbH (www.binserv.de);PaaS & SaaS (Platform & Software);Transparenz;Unternehmenskommunikation;Mehrere Branchen moeglich;Datenspeicherung und -bereitstellung;Enable;Enable3:
526;Verbesserung der Kommissionierung durch Beschleunigung des Scannens und der Lokalisierung von Gegenstaenden durch Datenbrillen bei AGCO Fendt;https://www.plattform-i40.de/PI40/Redaktion/DE/Anwendungsbeispiele/470-agco-fendt-ubimax/beitrag-fendt-ubimax.html;Nutzung;WAHR;WAHR;WAHR;FALSCH;FALSCH;WAHR;Ubimax mit Vuzix und Glass (https://www.ubimax.com/de/);Smart Wearables;Sichtbarkeit;Prozessdauer;Anlagen- und Maschinenbau;Unterstuetzung der MA;Deliver;Deliver8-11:
526;Verbesserung der Kommissionierung durch Beschleunigung des Scannens und der Lokalisierung von Gegenstaenden durch Datenbrillen bei AGCO Fendt;https://www.plattform-i40.de/PI40/Redaktion/DE/Anwendungsbeispiele/470-agco-fendt-ubimax/beitrag-fendt-ubimax.html;Nutzung;WAHR;WAHR;WAHR;FALSCH;FALSCH;WAHR;Ubimax mit Vuzix und Glass (https://www.ubimax.com/de/);Smart Wearables;Sichtbarkeit;Ergonomie;Anlagen- und Maschinenbau;Unterstuetzung der MA;Deliver;Deliver8-11:
527;Einsatz der Hololens um Reparaturanweisungen und Informationen ins Sichtfeld des Traegers zu projezieren. Nutzung bei Jungheinrich um  Gabelstapler zu reparieren.;https://www.handelszeitung.ch/mixed-reality;Pilotanwendung;FALSCH;WAHR;WAHR;FALSCH;FALSCH;WAHR;Microsoft Hololens;PaaS & SaaS (Platform & Software);Transparenz;Prozessqualitaet;Anlagen- und Maschinenbau;Unterstuetzung der MA;Enable;Enable3:
527;Einsatz der Hololens um Reparaturanweisungen und Informationen ins Sichtfeld des Traegers zu projezieren. Nutzung bei Jungheinrich um  Gabelstapler zu reparieren.;https://www.handelszeitung.ch/mixed-reality;Pilotanwendung;FALSCH;WAHR;WAHR;FALSCH;FALSCH;WAHR;Microsoft Hololens;PaaS & SaaS (Platform & Software);Transparenz;Durchsichtigkeit;Anlagen- und Maschinenbau;Unterstuetzung der MA;Enable;Enable3:
529;Pick-by-Vision Loesung fuer die Intralogistik. Wird von VW verwendet um Abgasanlagen kuenftig genauer zu Kommissionieren und zu Sequenzieren;https://www.plattform-i40.de/PI40/Redaktion/DE/Anwendungsbeispiele/261c-schnellecke-group-ubimax/einsatz-der-pick-by-vision-loesung-xpick.html;Nutzung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;WAHR;Ubimax mit Vuzix und Glass (https://www.ubimax.com/de/);Smart Wearables;Konnektivitaet;Ergonomie;Automobil & -zulieferer;Unterstuetzung der MA;Deliver;Deliver8-11:
529;Pick-by-Vision Loesung fuer die Intralogistik. Wird von VW verwendet um Abgasanlagen kuenftig genauer zu Kommissionieren und zu Sequenzieren;https://www.plattform-i40.de/PI40/Redaktion/DE/Anwendungsbeispiele/261c-schnellecke-group-ubimax/einsatz-der-pick-by-vision-loesung-xpick.html;Nutzung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;WAHR;Ubimax mit Vuzix und Glass (https://www.ubimax.com/de/);Smart Wearables;Konnektivitaet;Prozessqualitaet;Automobil & -zulieferer;Unterstuetzung der MA;Deliver;Deliver8-11:
530;Pick-by-Vision Loesung fuer die Intralogistik. Wird von VW verwendet um Abgasanlagen kuenftig genauer zu Kommissionieren und zu Sequenzieren;https://www.plattform-i40.de/PI40/Redaktion/DE/Anwendungsbeispiele/261c-schnellecke-group-ubimax/einsatz-der-pick-by-vision-loesung-xpick.html;Nutzung;WAHR;WAHR;WAHR;FALSCH;FALSCH;WAHR;Ubimax mit Vuzix und Glass (https://www.ubimax.com/de/);PaaS & SaaS (Platform & Software);Konnektivitaet;Mitarbeiterzufriedenheit;Automobil & -zulieferer;Datenspeicherung und -bereitstellung;Enable;Enable3:
